candle_begin_time,symbol,close,offset
2023-09-23,IOTXUSDT,0.01498,0
2023-09-23,YFIUSDT,5162.0,0
2023-09-23,RVNUSDT,0.01509,0
2023-09-23,RSRUSDT,0.001878,0
2023-09-23,QNTUSDT,90.98,0
2023-09-23,ENSUSDT,7.386,0
2023-09-23,BATUSDT,0.1764,0
2023-09-23,DASHUSDT,26.76,0
2023-09-23,MINAUSDT,0.3842,0
2023-09-23,IOSTUSDT,0.007299,0
2023-09-23,ONEUSDT,0.0096,0
2023-09-23,TLMUSDT,0.01004,0
2023-09-23,CELRUSDT,0.01175,0
2023-09-23,DARUSDT,0.0867,0
2023-09-23,DGBUSDT,0.00645,0
